word1	pos1	word2	pos2	wup_similarity	bert_split_class	freq1	freq2	bert_split_word1	bert_split_word2	xlnet_split_class	xlnet_split_word1	xlnet_split_word2	electra_split_class	electra_split_word1	electra_split_word2	fasttext_split_class
deceive	v	impair	v	0.1818181818181818	2-split	3.38	2.93	['dec', '##ei', '##ve']	['imp', '##air']	0-split	['▁deceive']	['▁impair']	2-split	['dec', '##ei', '##ve']	['imp', '##air']	0-split
adjure	v	inaugurate	v	0.1666666666666666	2-split	1.33	2.57	['ad', '##jure']	['ina', '##ug', '##ura', '##te']	2-split	['▁a', 'dj', 'ure']	['▁in', 'a', 'ugu', 'rate']	2-split	['ad', '##jure']	['ina', '##ug', '##ura', '##te']	0-split
barrack	v	proclaim	v	0.1818181818181818	2-split	2.79	3.27	['barr', '##ack']	['pro', '##claim']	1-split	['▁bar', 'rack']	['▁proclaim']	2-split	['barr', '##ack']	['pro', '##claim']	0-split
refuel	v	rinse	v	0.1818181818181818	2-split	2.84	3.48	['ref', '##uel']	['ri', '##nse']	0-split	['▁refuel']	['▁rinse']	2-split	['ref', '##uel']	['ri', '##nse']	0-split
beggar	v	dibble	v	0.1666666666666666	2-split	3.17	2.26	['beg', '##gar']	['di', '##bble']	1-split	['▁beggar']	['▁di', 'bble']	2-split	['beg', '##gar']	['di', '##bble']	0-split
expound	v	tessellate	v	0.1666666666666666	2-split	2.49	1.46	['expo', '##und']	['tess', '##ella', '##te']	2-split	['▁ex', 'pound']	['▁', 'tes', 'sell', 'ate']	2-split	['expo', '##und']	['tess', '##ella', '##te']	0-split
overexpose	v	signalise	v	0.1818181818181818	2-split	1.36	0.0	['over', '##ex', '##pose']	['signal', '##ise']	2-split	['▁over', 'ex', 'pose']	['▁signal', 'ise']	2-split	['over', '##ex', '##pose']	['signal', '##ise']	0-split
approbate	v	hamstring	v	0.1818181818181818	2-split	0.0	3.16	['app', '##ro', '##bate']	['ham', '##st', '##ring']	1-split	['▁app', 'rob', 'ate']	['▁hamstring']	2-split	['app', '##ro', '##bate']	['ham', '##st', '##ring']	0-split
demur	v	overspend	v	0.1538461538461538	2-split	1.78	2.23	['dem', '##ur']	['overs', '##pen', '##d']	2-split	['▁de', 'mur']	['▁over', 'spend']	2-split	['dem', '##ur']	['overs', '##pen', '##d']	0-split
enjoin	v	veer	v	0.1538461538461538	2-split	2.19	3.02	['en', '##jo', '##in']	['ve', '##er']	2-split	['▁', 'en', 'jo', 'in']	['▁', 've', 'er']	2-split	['en', '##jo', '##in']	['ve', '##er']	0-split
typify	v	whisk	v	0.1538461538461538	2-split	2.01	3.11	['ty', '##pi', '##fy']	['w', '##his', '##k']	1-split	['▁', 'typ', 'ify']	['▁whisk']	2-split	['ty', '##pi', '##fy']	['w', '##his', '##k']	0-split
befool	v	riffle	v	0.1818181818181818	2-split	0.0	2.2	['be', '##fo', '##ol']	['riff', '##le']	2-split	['▁be', 'fo', 'ol']	['▁', 'riff', 'le']	2-split	['be', '##fo', '##ol']	['riff', '##le']	0-split
betoken	v	impinge	v	0.1818181818181818	2-split	1.33	2.31	['bet', '##oke', '##n']	['imp', '##inge']	2-split	['▁be', 'to', 'ken']	['▁imp', 'ing', 'e']	2-split	['bet', '##oke', '##n']	['imp', '##inge']	0-split
prolong	v	vaticinate	v	0.1818181818181818	2-split	3.21	0.0	['pro', '##long']	['va', '##tic', '##inate']	1-split	['▁prolong']	['▁', 'va', 'tic', 'inate']	2-split	['pro', '##long']	['va', '##tic', '##inate']	1-split
digitalize	v	litigate	v	0.1428571428571428	2-split	1.2	2.43	['digital', '##ize']	['lit', '##igate']	2-split	['▁digital', 'ize']	['▁lit', 'i', 'gate']	2-split	['digital', '##ize']	['lit', '##igate']	0-split
expound	v	spritz	v	0.1818181818181818	2-split	2.49	2.46	['expo', '##und']	['sp', '##rit', '##z']	2-split	['▁ex', 'pound']	['▁', 'sp', 'ritz']	2-split	['expo', '##und']	['sp', '##rit', '##z']	0-split
connote	v	enervate	v	0.1428571428571428	2-split	1.97	1.26	['con', '##note']	['en', '##er', '##vate']	2-split	['▁con', 'note']	['▁', 'en', 'er', 'va', 'te']	2-split	['con', '##note']	['en', '##er', '##vate']	0-split
besmirch	v	cosign	v	0.1818181818181818	2-split	2.0	2.0	['be', '##sm', '##ir', '##ch']	['co', '##si', '##gn']	2-split	['▁be', 's', 'mir', 'ch']	['▁co', 'sign']	2-split	['be', '##sm', '##ir', '##ch']	['co', '##si', '##gn']	0-split
admonish	v	leapfrog	v	0.1818181818181818	2-split	2.29	2.57	['ad', '##mon', '##ish']	['leap', '##fr', '##og']	1-split	['▁admonish']	['▁leap', 'fro', 'g']	2-split	['ad', '##mon', '##ish']	['leap', '##fr', '##og']	0-split
nuke	v	refute	v	0.1818181818181818	2-split	3.29	3.14	['nu', '##ke']	['ref', '##ute']	1-split	['▁', 'nu', 'ke']	['▁refute']	2-split	['nu', '##ke']	['ref', '##ute']	0-split
revamp	v	stave	v	0.1818181818181818	2-split	3.2	3.04	['rev', '##amp']	['st', '##ave']	0-split	['▁revamp']	['▁stave']	2-split	['rev', '##amp']	['st', '##ave']	0-split
explicate	v	revamp	v	0.1818181818181818	2-split	1.84	3.2	['ex', '##pl', '##icate']	['rev', '##amp']	1-split	['▁ex', 'plica', 'te']	['▁revamp']	2-split	['ex', '##pl', '##icate']	['rev', '##amp']	0-split
augment	v	exhort	v	0.1818181818181818	2-split	3.19	2.23	['aug', '##ment']	['ex', '##hort']	0-split	['▁augment']	['▁exhort']	2-split	['aug', '##ment']	['ex', '##hort']	0-split
adumbrate	v	baste	v	0.1538461538461538	2-split	1.07	2.39	['ad', '##umb', '##rate']	['bas', '##te']	2-split	['▁a', 'dum', 'b', 'rate']	['▁', 'bas', 'te']	2-split	['ad', '##umb', '##rate']	['bas', '##te']	0-split
beggar	v	treble	v	0.1666666666666666	2-split	3.17	3.33	['beg', '##gar']	['tre', '##ble']	1-split	['▁beggar']	['▁', 't', 're', 'ble']	2-split	['beg', '##gar']	['tre', '##ble']	0-split
deceive	v	rebut	v	0.1538461538461538	2-split	3.38	2.6	['dec', '##ei', '##ve']	['re', '##bu', '##t']	1-split	['▁deceive']	['▁', 're', 'but']	2-split	['dec', '##ei', '##ve']	['re', '##bu', '##t']	0-split
enjoin	v	equalise	v	0.1666666666666666	2-split	2.19	2.31	['en', '##jo', '##in']	['equal', '##ise']	2-split	['▁', 'en', 'jo', 'in']	['▁equal', 'ise']	2-split	['en', '##jo', '##in']	['equal', '##ise']	0-split
interleave	v	readmit	v	0.1666666666666666	2-split	1.51	1.62	['inter', '##lea', '##ve']	['read', '##mit']	2-split	['▁inter', 'leave']	['▁read', 'mit']	2-split	['inter', '##lea', '##ve']	['read', '##mit']	0-split
quantify	v	stipulate	v	0.1666666666666666	2-split	3.24	2.77	['quan', '##tify']	['st', '##ip', '##ulate']	0-split	['▁quantify']	['▁stipulate']	2-split	['quan', '##tify']	['st', '##ip', '##ulate']	0-split
foment	v	roil	v	0.1818181818181818	2-split	2.4	1.83	['f', '##ome', '##nt']	['roi', '##l']	2-split	['▁fo', 'ment']	['▁', 'ro', 'il']	2-split	['f', '##ome', '##nt']	['roi', '##l']	0-split
disband	v	emphasise	v	0.1428571428571428	2-split	2.87	3.07	['di', '##sb', '##and']	['emphasis', '##e']	1-split	['▁disband']	['▁emphasis', 'e']	2-split	['di', '##sb', '##and']	['emphasis', '##e']	0-split
spatchcock	v	trot	v	0.1818181818181818	2-split	1.44	3.21	['spat', '##ch', '##cock']	['tr', '##ot']	2-split	['▁spat', 'ch', 'cock']	['▁', 'tro', 't']	2-split	['spat', '##ch', '##cock']	['tr', '##ot']	0-split
cleat	v	elucidate	v	0.1666666666666666	2-split	2.37	2.7	['cl', '##ea', '##t']	['el', '##uc', '##ida', '##te']	2-split	['▁', 'cle', 'at']	['▁', 'e', 'lu', 'cid', 'ate']	2-split	['cl', '##ea', '##t']	['el', '##uc', '##ida', '##te']	0-split
excoriate	v	perfuse	v	0.1818181818181818	2-split	1.64	1.24	['ex', '##cor', '##iate']	['per', '##fus', '##e']	2-split	['▁ex', 'cor', 'iate']	['▁per', 'fuse']	2-split	['ex', '##cor', '##iate']	['per', '##fus', '##e']	0-split
adumbrate	v	castrate	v	0.1428571428571428	2-split	1.07	2.33	['ad', '##umb', '##rate']	['cast', '##rate']	2-split	['▁a', 'dum', 'b', 'rate']	['▁cast', 'rate']	2-split	['ad', '##umb', '##rate']	['cast', '##rate']	0-split
defer	v	warble	v	0.1666666666666666	2-split	3.2	2.08	['def', '##er']	['war', '##ble']	1-split	['▁defer']	['▁war', 'ble']	2-split	['def', '##er']	['war', '##ble']	0-split
disjoin	v	stet	v	0.1818181818181818	2-split	0.0	1.83	['di', '##s', '##jo', '##in']	['ste', '##t']	2-split	['▁dis', 'jo', 'in']	['▁', 'ste', 't']	2-split	['di', '##s', '##jo', '##in']	['ste', '##t']	0-split
bloat	v	librate	v	0.1666666666666666	2-split	2.6	0.0	['b', '##lo', '##at']	['li', '##brate']	2-split	['▁', 'blo', 'at']	['▁', 'lib', 'rate']	2-split	['b', '##lo', '##at']	['li', '##brate']	0-split
adumbrate	v	annul	v	0.125	2-split	1.07	2.49	['ad', '##umb', '##rate']	['ann', '##ul']	1-split	['▁a', 'dum', 'b', 'rate']	['▁annul']	2-split	['ad', '##umb', '##rate']	['ann', '##ul']	0-split
foment	v	speckle	v	0.1538461538461538	2-split	2.4	2.23	['f', '##ome', '##nt']	['spec', '##kle']	2-split	['▁fo', 'ment']	['▁', 's', 'peck', 'le']	2-split	['f', '##ome', '##nt']	['spec', '##kle']	0-split
catechize	v	deplume	v	0.1818181818181818	2-split	1.16	0.0	['cat', '##ech', '##ize']	['de', '##pl', '##ume']	2-split	['▁ca', 'tech', 'ize']	['▁de', 'pl', 'ume']	2-split	['cat', '##ech', '##ize']	['de', '##pl', '##ume']	1-split
outwear	v	unteach	v	0.1818181818181818	2-split	1.76	0.0	['out', '##wear']	['un', '##tea', '##ch']	2-split	['▁out', 'wear']	['▁', 'unt', 'each']	2-split	['out', '##wear']	['un', '##tea', '##ch']	0-split
dowse	v	litigate	v	0.1333333333333333	2-split	1.88	2.43	['dow', '##se']	['lit', '##igate']	2-split	['▁', 'dow', 'se']	['▁lit', 'i', 'gate']	2-split	['dow', '##se']	['lit', '##igate']	0-split
foment	v	machinate	v	0.1538461538461538	2-split	2.4	0.0	['f', '##ome', '##nt']	['mach', '##inate']	2-split	['▁fo', 'ment']	['▁', 'mach', 'inate']	2-split	['f', '##ome', '##nt']	['mach', '##inate']	0-split
countervail	v	probate	v	0.1666666666666666	2-split	1.25	3.16	['counter', '##va', '##il']	['pro', '##bate']	2-split	['▁counter', 'vail']	['▁pro', 'bate']	2-split	['counter', '##va', '##il']	['pro', '##bate']	0-split
adjure	v	excavate	v	0.1666666666666666	2-split	1.33	2.66	['ad', '##jure']	['ex', '##ca', '##vate']	2-split	['▁a', 'dj', 'ure']	['▁ex', 'ca', 'va', 'te']	2-split	['ad', '##jure']	['ex', '##ca', '##vate']	0-split
countermarch	v	overspend	v	0.1666666666666666	2-split	1.05	2.23	['counter', '##mar', '##ch']	['overs', '##pen', '##d']	2-split	['▁counter', 'm', 'arch']	['▁over', 'spend']	2-split	['counter', '##mar', '##ch']	['overs', '##pen', '##d']	0-split
probate	v	tamper	v	0.1818181818181818	2-split	3.16	2.89	['pro', '##bate']	['tam', '##per']	1-split	['▁pro', 'bate']	['▁tamper']	2-split	['pro', '##bate']	['tam', '##per']	0-split
devolve	v	supplicate	v	0.1818181818181818	2-split	2.78	1.65	['dev', '##ol', '##ve']	['su', '##pp', '##lica', '##te']	2-split	['▁de', 'vol', 've']	['▁', 's', 'up', 'plica', 'te']	2-split	['dev', '##ol', '##ve']	['su', '##pp', '##lica', '##te']	0-split
shelve	v	typify	v	0.1428571428571428	2-split	2.39	2.01	['she', '##l', '##ve']	['ty', '##pi', '##fy']	2-split	['▁she', 'l', 've']	['▁', 'typ', 'ify']	2-split	['she', '##l', '##ve']	['ty', '##pi', '##fy']	0-split
adjure	v	hump	v	0.1538461538461538	2-split	1.33	3.36	['ad', '##jure']	['hum', '##p']	1-split	['▁a', 'dj', 'ure']	['▁hump']	2-split	['ad', '##jure']	['hum', '##p']	0-split
bosom	v	gull	v	0.1818181818181818	2-split	3.05	3.0	['bo', '##som']	['gu', '##ll']	1-split	['▁', 'bo', 'som']	['▁gull']	2-split	['bo', '##som']	['gu', '##ll']	0-split
prognosticate	v	taint	v	0.1818181818181818	2-split	1.33	2.98	['pro', '##gno', '##stic', '##ate']	['tai', '##nt']	2-split	['▁pro', 'gno', 'stic', 'ate']	['▁', 'tain', 't']	2-split	['pro', '##gno', '##stic', '##ate']	['tai', '##nt']	0-split
exposit	v	vesiculate	v	0.1818181818181818	2-split	0.0	0.0	['expo', '##sit']	['ve', '##sic', '##ulate']	2-split	['▁ex', 'posit']	['▁', 've', 's', 'ic', 'ulate']	2-split	['expo', '##sit']	['ve', '##sic', '##ulate']	1-split
rehabilitate	v	squish	v	0.1818181818181818	2-split	3.0	2.83	['rehab', '##ili', '##tate']	['sq', '##uis', '##h']	1-split	['▁rehabilitate']	['▁', 's', 'qui', 'sh']	2-split	['rehab', '##ili', '##tate']	['sq', '##uis', '##h']	0-split
foment	v	homogenize	v	0.1666666666666666	2-split	2.4	1.78	['f', '##ome', '##nt']	['homo', '##gen', '##ize']	2-split	['▁fo', 'ment']	['▁', 'hom', 'ogen', 'ize']	2-split	['f', '##ome', '##nt']	['homo', '##gen', '##ize']	0-split
compel	v	exposit	v	0.1818181818181818	2-split	3.28	0.0	['com', '##pel']	['expo', '##sit']	1-split	['▁compel']	['▁ex', 'posit']	2-split	['com', '##pel']	['expo', '##sit']	0-split
jettison	v	renegotiate	v	0.1538461538461538	2-split	2.54	2.72	['jett', '##ison']	['rene', '##go', '##tia', '##te']	2-split	['▁jet', 't', 'ison']	['▁', 're', 'ne', 'got', 'iate']	2-split	['jett', '##ison']	['rene', '##go', '##tia', '##te']	0-split
lengthen	v	sneer	v	0.1818181818181818	2-split	2.81	2.7	['length', '##en']	['s', '##neer']	1-split	['▁length', 'en']	['▁sneer']	2-split	['length', '##en']	['s', '##neer']	0-split
emphasise	v	estrange	v	0.1538461538461538	2-split	3.07	2.16	['emphasis', '##e']	['est', '##rang', '##e']	2-split	['▁emphasis', 'e']	['▁', 'est', 'range']	2-split	['emphasis', '##e']	['est', '##rang', '##e']	0-split
deceive	v	petrify	v	0.1818181818181818	2-split	3.38	1.67	['dec', '##ei', '##ve']	['pet', '##ri', '##fy']	1-split	['▁deceive']	['▁pet', 'r', 'ify']	2-split	['dec', '##ei', '##ve']	['pet', '##ri', '##fy']	0-split
narrate	v	transfix	v	0.1818181818181818	2-split	2.79	1.44	['na', '##rra', '##te']	['trans', '##fi', '##x']	2-split	['▁', 'nar', 'rate']	['▁trans', 'fix']	2-split	['na', '##rra', '##te']	['trans', '##fi', '##x']	0-split
betoken	v	interdict	v	0.1818181818181818	2-split	1.33	2.35	['bet', '##oke', '##n']	['inter', '##dict']	2-split	['▁be', 'to', 'ken']	['▁inter', 'dict']	2-split	['bet', '##oke', '##n']	['inter', '##dict']	0-split
aggrieve	v	snowball	v	0.1818181818181818	2-split	1.09	3.18	['ag', '##gr', '##ie', '##ve']	['snow', '##ball']	2-split	['▁a', 'gg', 'rie', 've']	['▁snow', 'ball']	2-split	['ag', '##gr', '##ie', '##ve']	['snow', '##ball']	0-split
typify	v	waver	v	0.1666666666666666	2-split	2.01	2.75	['ty', '##pi', '##fy']	['wave', '##r']	2-split	['▁', 'typ', 'ify']	['▁wave', 'r']	2-split	['ty', '##pi', '##fy']	['wave', '##r']	0-split
adjure	v	entangle	v	0.1428571428571428	2-split	1.33	2.2	['ad', '##jure']	['en', '##tangle']	2-split	['▁a', 'dj', 'ure']	['▁', 'ent', 'angle']	2-split	['ad', '##jure']	['en', '##tangle']	0-split
adjure	v	ostracize	v	0.1538461538461538	2-split	1.33	1.79	['ad', '##jure']	['os', '##tra', '##ci', '##ze']	2-split	['▁a', 'dj', 'ure']	['▁', 'ost', 'rac', 'ize']	2-split	['ad', '##jure']	['os', '##tra', '##ci', '##ze']	0-split
decoct	v	rhapsodize	v	0.1818181818181818	2-split	0.0	1.18	['deco', '##ct']	['r', '##ha', '##ps', '##od', '##ize']	2-split	['▁', 'deco', 'ct']	['▁', 'r', 'hap', 's', 'od', 'ize']	2-split	['deco', '##ct']	['r', '##ha', '##ps', '##od', '##ize']	0-split
luxuriate	v	rebate	v	0.1818181818181818	2-split	2.09	3.31	['lux', '##uria', '##te']	['re', '##bate']	1-split	['▁', 'lux', 'uri', 'ate']	['▁rebate']	2-split	['lux', '##uria', '##te']	['re', '##bate']	0-split
chaffer	v	cockle	v	0.1818181818181818	2-split	1.3	2.34	['cha', '##ffer']	['cock', '##le']	2-split	['▁', 'cha', 'ffer']	['▁cock', 'le']	2-split	['cha', '##ffer']	['cock', '##le']	0-split
exhort	v	tessellate	v	0.1818181818181818	2-split	2.23	1.46	['ex', '##hort']	['tess', '##ella', '##te']	1-split	['▁exhort']	['▁', 'tes', 'sell', 'ate']	2-split	['ex', '##hort']	['tess', '##ella', '##te']	0-split
drench	v	foment	v	0.1666666666666666	2-split	2.37	2.4	['dr', '##en', '##ch']	['f', '##ome', '##nt']	2-split	['▁', 'd', 're', 'nch']	['▁fo', 'ment']	2-split	['dr', '##en', '##ch']	['f', '##ome', '##nt']	0-split
litigate	v	prowl	v	0.1333333333333333	2-split	2.43	2.75	['lit', '##igate']	['pro', '##wl']	2-split	['▁lit', 'i', 'gate']	['▁pro', 'wl']	2-split	['lit', '##igate']	['pro', '##wl']	0-split
confabulate	v	foment	v	0.1428571428571428	2-split	0.0	2.4	['con', '##fa', '##bula', '##te']	['f', '##ome', '##nt']	2-split	['▁con', 'fab', 'ulate']	['▁fo', 'ment']	2-split	['con', '##fa', '##bula', '##te']	['f', '##ome', '##nt']	0-split
disjoint	v	gull	v	0.1818181818181818	2-split	2.48	3.0	['di', '##s', '##jo', '##int']	['gu', '##ll']	1-split	['▁dis', 'joint']	['▁gull']	2-split	['di', '##s', '##jo', '##int']	['gu', '##ll']	0-split
constrain	v	vibrate	v	0.1818181818181818	2-split	2.82	3.06	['con', '##stra', '##in']	['vi', '##brate']	1-split	['▁cons', 'train']	['▁vibrate']	2-split	['con', '##stra', '##in']	['vi', '##brate']	0-split
economize	v	maul	v	0.1818181818181818	2-split	2.0	2.9	['eco', '##no', '##mi', '##ze']	['ma', '##ul']	2-split	['▁', 'econom', 'ize']	['▁', 'ma', 'ul']	2-split	['eco', '##no', '##mi', '##ze']	['ma', '##ul']	0-split
confine	v	typify	v	0.1666666666666666	2-split	2.92	2.01	['con', '##fine']	['ty', '##pi', '##fy']	2-split	['▁con', 'fine']	['▁', 'typ', 'ify']	2-split	['con', '##fine']	['ty', '##pi', '##fy']	0-split
disable	v	gull	v	0.1818181818181818	2-split	3.52	3.0	['di', '##sable']	['gu', '##ll']	0-split	['▁disable']	['▁gull']	2-split	['di', '##sable']	['gu', '##ll']	0-split
adjure	v	unwrap	v	0.1666666666666666	2-split	1.33	2.56	['ad', '##jure']	['un', '##wr', '##ap']	2-split	['▁a', 'dj', 'ure']	['▁un', 'w', 'rap']	2-split	['ad', '##jure']	['un', '##wr', '##ap']	0-split
descant	v	stargaze	v	0.1818181818181818	2-split	1.76	1.55	['des', '##can', '##t']	['star', '##ga', '##ze']	2-split	['▁des', 'can', 't']	['▁star', 'ga', 'ze']	2-split	['des', '##can', '##t']	['star', '##ga', '##ze']	0-split
discountenance	v	punctuate	v	0.1818181818181818	2-split	0.0	2.34	['discount', '##ena', '##nce']	['pun', '##ct', '##uate']	2-split	['▁discount', 'en', 'ance']	['▁', 'pun', 'ctu', 'ate']	2-split	['discount', '##ena', '##nce']	['pun', '##ct', '##uate']	0-split
perfuse	v	reprimand	v	0.1538461538461538	2-split	1.24	2.9	['per', '##fus', '##e']	['rep', '##rim', '##and']	1-split	['▁per', 'fuse']	['▁reprimand']	2-split	['per', '##fus', '##e']	['rep', '##rim', '##and']	0-split
admonish	v	distrain	v	0.1818181818181818	2-split	2.29	0.0	['ad', '##mon', '##ish']	['di', '##stra', '##in']	1-split	['▁admonish']	['▁dis', 'train']	2-split	['ad', '##mon', '##ish']	['di', '##stra', '##in']	0-split
foment	v	procure	v	0.1666666666666666	2-split	2.4	3.16	['f', '##ome', '##nt']	['pro', '##cure']	1-split	['▁fo', 'ment']	['▁procure']	2-split	['f', '##ome', '##nt']	['pro', '##cure']	0-split
constrain	v	surmise	v	0.1538461538461538	2-split	2.82	2.67	['con', '##stra', '##in']	['sur', '##mise']	2-split	['▁cons', 'train']	['▁', 'sur', 'm', 'ise']	2-split	['con', '##stra', '##in']	['sur', '##mise']	0-split
fink	v	renegotiate	v	0.1666666666666666	2-split	3.07	2.72	['fin', '##k']	['rene', '##go', '##tia', '##te']	2-split	['▁', 'fin', 'k']	['▁', 're', 'ne', 'got', 'iate']	2-split	['fin', '##k']	['rene', '##go', '##tia', '##te']	0-split
aerosolize	v	objurgate	v	0.1538461538461538	2-split	0.0	0.0	['aero', '##sol', '##ize']	['ob', '##ju', '##rga', '##te']	2-split	['▁a', 'ero', 'sol', 'ize']	['▁ob', 'jur', 'gate']	2-split	['aero', '##sol', '##ize']	['ob', '##ju', '##rga', '##te']	1-split
mangle	v	vaticinate	v	0.1818181818181818	2-split	2.39	0.0	['man', '##gle']	['va', '##tic', '##inate']	2-split	['▁man', 'gle']	['▁', 'va', 'tic', 'inate']	2-split	['man', '##gle']	['va', '##tic', '##inate']	1-split
prophesy	v	sophisticate	v	0.1818181818181818	2-split	2.66	1.77	['prop', '##hes', '##y']	['so', '##phi', '##stic', '##ate']	2-split	['▁pro', 'phe', 's', 'y']	['▁so', 'ph', 'istic', 'ate']	2-split	['prop', '##hes', '##y']	['so', '##phi', '##stic', '##ate']	0-split
symbolise	v	unclothe	v	0.1538461538461538	2-split	2.49	0.0	['symbol', '##ise']	['un', '##cloth', '##e']	2-split	['▁symbol', 'ise']	['▁un', 'cloth', 'e']	2-split	['symbol', '##ise']	['un', '##cloth', '##e']	0-split
downsize	v	prognosticate	v	0.1818181818181818	2-split	2.65	1.33	['downs', '##ize']	['pro', '##gno', '##stic', '##ate']	2-split	['▁down', 'size']	['▁pro', 'gno', 'stic', 'ate']	2-split	['downs', '##ize']	['pro', '##gno', '##stic', '##ate']	0-split
typify	v	vitalize	v	0.1538461538461538	2-split	2.01	1.55	['ty', '##pi', '##fy']	['vital', '##ize']	2-split	['▁', 'typ', 'ify']	['▁vital', 'ize']	2-split	['ty', '##pi', '##fy']	['vital', '##ize']	0-split
catechize	v	dabble	v	0.1818181818181818	2-split	1.16	2.68	['cat', '##ech', '##ize']	['da', '##bble']	2-split	['▁ca', 'tech', 'ize']	['▁da', 'bble']	2-split	['cat', '##ech', '##ize']	['da', '##bble']	0-split
overprotect	v	probate	v	0.1818181818181818	2-split	1.02	3.16	['over', '##pro', '##tec', '##t']	['pro', '##bate']	2-split	['▁over', 'protect']	['▁pro', 'bate']	2-split	['over', '##pro', '##tec', '##t']	['pro', '##bate']	0-split
expound	v	procrastinate	v	0.1538461538461538	2-split	2.49	2.71	['expo', '##und']	['pro', '##cr', '##ast', '##inate']	2-split	['▁ex', 'pound']	['▁pro', 'cra', 'st', 'inate']	2-split	['expo', '##und']	['pro', '##cr', '##ast', '##inate']	0-split
cosign	v	muddle	v	0.1538461538461538	2-split	2.0	2.79	['co', '##si', '##gn']	['mud', '##dle']	2-split	['▁co', 'sign']	['▁', 'm', 'uddle']	2-split	['co', '##si', '##gn']	['mud', '##dle']	0-split
dilate	v	predestine	v	0.1666666666666666	2-split	2.44	0.0	['dil', '##ate']	['pre', '##des', '##tine']	2-split	['▁di', 'late']	['▁pre', 'destin', 'e']	2-split	['dil', '##ate']	['pre', '##des', '##tine']	0-split
